"HplID";"Hpl_Wgs84North";"Hpl_Wgs84East";"Hpl_SwerefEast";"Hpl_SwerefNorth";"KommunNamn";"LanNamn";"TatortKod";"TatortNamn";"Befolkning2018";"TatortTyp"
"719050";60,4952289670829;17,4262800774406;633284,05270752;6709022,4166576;"ƒlvkarleby";"Uppsala l‰n";"T0600";"Marma";305;"Mindre t√§tort"
"719051";60,5017255011776;17,4287156285629;633391,106860412;6709750,57569108;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719052";60,509409960271;17,4309021722854;633479,549698286;6710610,479146;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719053";60,5220869624512;17,4292788262661;633338,322102021;6712018,45260474;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719054";60,5280239733554;17,4363705036785;633702,967477005;6712693,78071698;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719055";60,5367997229252;17,411466824747;632300,903227352;6713620,39817146;"ƒlvkarleby";"Uppsala l‰n";"T0670";"√Ñlvkarle√∂";235;"Mindre t√§tort"
"719056";60,5445640313715;17,4197064469548;632721,014200573;6714501,36282009;"ƒlvkarleby";"Uppsala l‰n";"T0670";"√Ñlvkarle√∂";235;"Mindre t√§tort"
"719057";60,5461341840064;17,4419109977438;633932,064978266;6714721,16458399;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719058";60,5546935641349;17,4223622541249;632825,100262592;6715634,40033218;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719059";60,5589324459039;17,4310886900697;633286,000593922;6716123,94879515;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719060";60,5586989918769;17,4465204186311;634132,757081667;6716129,33061123;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719061";60,5606953951827;17,4636888598729;635065,406381845;6716386,71320754;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719062";60,5640041376791;17,4487222141754;634231,439294417;6716724,41623151;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719063";60,5657703525722;17,4371765446167;633591,450455209;6716897,53194247;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719066";60,5685158403423;17,4563013296369;634628,007252735;6717242,17117986;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719067";60,5698935488646;17,4376761217817;633601,806881383;6717357,56243758;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719068";60,5714301630759;17,455100113802;634550,074979415;6717564,14826364;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719069";60,5758076895631;17,4422065844969;633825,572657413;6718025,16666453;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719070";60,5762682687246;17,4558574313173;634571,446190417;6718104,29760233;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719071";60,5809989792674;17,444913995331;633952,390636466;6718608,599791;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719072";60,5805329956237;17,4587022180245;634709,523173932;6718584,89075368;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719073";60,5843150378337;17,4424178222012;633801,956761089;6718972,67845783;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719074";60,5844454693881;17,4646136086209;635016,968353233;6719032,56823964;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719076";60,5920030233098;17,4362178390308;633430,691480489;6719815,94776918;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719077";60,5936699783483;17,4627320255186;634875,449361704;6720055,61924664;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719078";60,6014935136312;17,455081417255;634424,052001918;6720910,9035779;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719079";60,6073810376537;17,565093347871;640419,957105575;6721796,27763839;"ƒlvkarleby";"Uppsala l‰n";"T0552";"G√•rdsk√§r";352;"Mindre t√§tort"
"719082";60,6091057734684;17,5813127452021;641299,997480251;6722023,02851718;"ƒlvkarleby";"Uppsala l‰n";"T0552";"G√•rdsk√§r";352;"Mindre t√§tort"
"719083";60,6095041972862;17,5763124552723;641024,640602449;6722056,64351229;"ƒlvkarleby";"Uppsala l‰n";"T0552";"G√•rdsk√§r";352;"Mindre t√§tort"
"719086";60,6112085024499;17,5845330411932;641467,007089765;6722264,02895676;"ƒlvkarleby";"Uppsala l‰n";"T0552";"G√•rdsk√§r";352;"Mindre t√§tort"
"719088";60,6161280262878;17,4269687157648;632825,101444733;6722482,95772551;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"719092";60,6194921450236;17,4219495704869;632536,691589109;6722847,34236878;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"719094";60,6226635050547;17,4172668922646;632267,532328505;6723190,96736908;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"719101";60,6378689759344;17,4031111352799;631431,286490456;6724855,35371067;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"719102";60,6326437262782;17,4803015952048;635673,609341219;6724430,50146281;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719103";60,6411107454025;17,3954661921174;631000,136584932;6725200,98936444;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"719104";60,6411492776997;17,4992054782715;636671,302455968;6725416,54051989;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719105";60,6430223832741;17,3879190714555;630579,798709593;6725398,78889684;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"719106";60,6442866379354;17,3796630906135;630123,369810291;6725523,16102224;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"719107";60,6460001132864;17,554802169948;639689,62196374;6726073,44821186;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719108";60,6457078121888;17,5351506299913;638616,750776366;6725999,29616693;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719109";60,6466533300622;17,5425511716112;639017,185320488;6726120,1859463;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719110";60,6305054538453;17,4205453650789;632414,708189504;6724070,58743198;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"719113";60,5675919315387;17,4518770703774;634389,429345438;6717130,268821;"ƒlvkarleby";"Uppsala l‰n";"T0664";"√Ñlvkarleby";1502;"Medelstor t√§tort"
"719115";60,4913265291793;17,430506822529;633532,219260993;6708596,54708767;"ƒlvkarleby";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"719117";60,6117738622463;17,5743912511409;640909,61458112;6722305,18212023;"ƒlvkarleby";"Uppsala l‰n";"T0552";"G√•rdsk√§r";352;"Mindre t√§tort"
"719118";60,5353306068875;17,4104648605231;632251,943262166;6713454,83292367;"ƒlvkarleby";"Uppsala l‰n";"T0670";"√Ñlvkarle√∂";235;"Mindre t√§tort"
"719200";60,6237557752485;17,4062864748945;631662,438881228;6723290,52198433;"ƒlvkarleby";"Uppsala l‰n";"T0616";"Skutsk√§r";7168;"St√∂rre t√§tort"
"730000";59,7401170890982;17,8095966478984;657909,112489777;6625814,36087329;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730002";59,7390978080408;17,9580569416307;666254,601801611;6626063,82713394;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730003";59,734420685105;17,9309723399826;664756,014797944;6625475,7010334;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730004";59,7492599484789;18,0838854649432;673270,743953728;6627516,93119348;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730006";59,7009121585343;17,8045528712589;657810,339056979;6621438,95403742;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730007";59,7065508087722;17,8045514296507;657783,713513795;6622066,51635332;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730012";59,7502847234327;17,7856518284426;656516,291957277;6626889,22283122;"Knivsta";"Uppsala l‰n";"T0504";"Alsike";4933;"Medelstor t√§tort"
"730013";59,752651343733;17,783514264293;656385,173161556;6627147,58049959;"Knivsta";"Uppsala l‰n";"T0504";"Alsike";4933;"Medelstor t√§tort"
"730014";59,7558846775796;17,7798615876947;656164,940540761;6627498,83697353;"Knivsta";"Uppsala l‰n";"T0504";"Alsike";4933;"Medelstor t√§tort"
"730015";59,7576537371637;17,7768516216787;655987,664027746;6627688,64551604;"Knivsta";"Uppsala l‰n";"T0504";"Alsike";4933;"Medelstor t√§tort"
"730017";59,7246642353479;17,775799222996;656082,336650547;6624014,4716913;"Knivsta";"Uppsala l‰n";"T0576";"Knivsta";8332;"St√∂rre t√§tort"
"730018";59,7193995188177;17,9601334836698;666469,164474351;6623876,81318245;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730019";59,7472708054981;17,9617672556477;666422,39539285;6626982,71000335;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730020";59,7250212128785;17,9573479877854;666284,672420413;6624495,46299516;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730021";59,7306644769489;17,9783565710559;667437,193319666;6625176,36358009;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730022";59,7419627353486;17,9596642593992;666330,661344378;6626386,69670978;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730028";59,7698450236041;17,7703600680562;655566,419184088;6629030,27382653;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730029";59,760541485772;17,7608436018216;655075,378925487;6627972,49484927;"Knivsta";"Uppsala l‰n";"T0504";"Alsike";4933;"Medelstor t√§tort"
"730030";59,7607192631221;17,7621710305208;655149,08681127;6627995,38732438;"Knivsta";"Uppsala l‰n";"T0504";"Alsike";4933;"Medelstor t√§tort"
"730033";59,7354334410341;17,6480491708057;648853,687121201;6624919,3894942;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730035";59,7190803966877;17,7971752028308;657310,055645502;6623443,50629634;"Knivsta";"Uppsala l‰n";"T0576";"Knivsta";8332;"St√∂rre t√§tort"
"730036";59,751115996878;17,900004183167;662934,662837605;6627257,23440328;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730037";59,6921658461624;17,7350106418616;653938,871878066;6620302,09459707;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730038";59,6872253849282;17,7327198282618;653832,640913946;6619746,9063804;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730039";59,6828954952531;17,733483304764;653895,465987619;6619266,75935758;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730040";59,6901137257352;17,7390129971642;654173,491979585;6620082,98755143;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730041";59,6780983772205;17,7361016566947;654064,850779639;6618738,91639301;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730042";59,6736385313433;17,7395907673287;654281,745522893;6618250,64335874;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730043";59,6693252048136;17,7447026007561;654589,378972225;6617782,46922608;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730044";59,705113888018;17,7361643105173;653944,317358972;6621745,89246839;"Knivsta";"Uppsala l‰n";"T0658";"Edeby";252;"Mindre t√§tort"
"730045";59,7043722429838;17,6826588383661;650938,379765963;6621540,38322298;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730046";59,7154336754991;17,7371497176058;653952,321918356;6622896,77588332;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730047";59,7034836616761;17,6932870920913;651540,173958355;6621465,71415178;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730049";59,749153432675;18,0451598343195;671096,472031348;6627404,49887656;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730050";59,7388631898206;17,7574966375422;654987,840151879;6625551,87721626;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730051";59,7374761983181;17,7279454458152;653333,860506185;6625328,80163796;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730052";59,7340511924406;17,6916841742033;651311,889570562;6624864,29688112;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730054";59,7585358591462;18,0651524915755;672170,960759058;6628500,38878525;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730055";59,7888421250808;18,1024212621834;674105,417704848;6631970,35673395;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730056";59,7441305648997;17,9179439725459;663976,399191866;6626524,03529694;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730059";59,7405075667238;17,8140134915263;658155,411163111;6625868,34688728;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730060";59,733901865288;17,6870699185026;651053,268529965;6624837,15664183;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730063";59,7530713618164;17,8067779603046;657689,696052865;6627249,43116553;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730064";59,7368054986729;17,6799057488653;650637,614818811;6625144,04325245;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730066";59,7145275586306;17,7050882078568;652153,784014276;6622721,93862299;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730067";59,7177969411989;17,7296782804106;653521,414210049;6623142,49027608;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730069";59,727402253279;17,7426225676837;654204,921015342;6624241,59786669;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730072";59,7509060698759;17,8678564189029;661130,222192416;6627155,30158492;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730073";59,7313488265026;17,8541686189119;660455,221887745;6624945,48523697;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730076";59,7105154671631;17,7198417391994;653001,642297835;6622309,32548264;"Knivsta";"Uppsala l‰n";"T0658";"Edeby";252;"Mindre t√§tort"
"730077";59,6961836431475;17,7817999638648;656552,622214702;6620858,7683632;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730078";59,6932455757737;17,7693710538545;655867,079243727;6620502,49916436;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730079";59,6883834942194;17,7509896409231;654855,36767283;6619918,30743636;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730082";59,7131372293203;17,7266027688766;653369,835492483;6622616,74511019;"Knivsta";"Uppsala l‰n";"T0658";"Edeby";252;"Mindre t√§tort"
"730083";59,7431892316102;17,8270890440002;658877,270036296;6626198,06760658;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730084";59,748233622679;17,78889305045;656707,940680901;6626668,59448209;"Knivsta";"Uppsala l‰n";"T0504";"Alsike";4933;"Medelstor t√§tort"
"730086";59,7294677983978;17,7859503725886;656630,443220436;6624573,03517379;"Knivsta";"Uppsala l‰n";"T0576";"Knivsta";8332;"St√∂rre t√§tort"
"730087";59,7110400656344;17,6480056522318;648959,685177877;6622204,19845733;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730089";59,775767239615;17,8280435048788;658776,149602473;6629826,18231093;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730090";59,7545204969643;18,0605390334472;671932,582502196;6628041,56470437;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730091";59,7591018049552;17,772487681638;655735,874448549;6627839,55465002;"Knivsta";"Uppsala l‰n";"T0504";"Alsike";4933;"Medelstor t√§tort"
"730092";59,7508340621268;18,0665719868631;672290,323620719;6627646,98234998;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730093";59,751362965423;18,0551124600823;671644,076442913;6627676,11550128;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730095";59,7695516140314;18,0819207030081;673055,367586599;6629769,93980789;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730096";59,7747464040338;18,0878658530728;673362,093537114;6630363,57442466;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730097";59,7774720394725;18,0922369725825;673593,225271044;6630678,33530482;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730098";59,7873472477751;18,0944269335407;673664,769841006;6631783,02459323;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730099";59,7857323883295;18,0840025887793;673088,383632625;6631576,04393627;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730100";59,7803571228132;18,07081290046;672376,199350448;6630943,48138874;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730101";59,7772100385924;18,0642776750098;672025,725988143;6630576,27731675;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730102";59,7751884486398;18,0580688255286;671687,715703706;6630335,20420794;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730103";59,774234471035;18,0550486413524;671523,130110415;6630221,22040998;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730104";59,7699524801977;18,0423509372676;670832,442869368;6629711,90099651;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730105";59,7473624511043;17,9135043415883;663711,203709642;6626872,74834723;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730106";59,7427154783359;17,9199537946688;664096,233469956;6626371,51962457;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730107";59,7333410314707;17,9438329478301;665483,960426495;6625387,5703318;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730108";59,7316002111196;17,9509240618528;665891,030943356;6625211,55190761;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730109";59,7217923783597;17,9604118069078;666472,916723801;6624143,81289795;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730110";59,7357012406146;17,9538190623939;666033,366972516;6625675,20313211;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730111";59,7438257326622;17,96049573897;666368,107474889;6626596,11615728;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730112";59,7835276427265;17,8220123034165;658400,883250838;6630675,46237812;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730113";59,782808206016;17,8302683298793;658867,532766721;6630615,15178244;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730114";59,7582215495128;17,8952877901199;662635,2360463;6628036,45448894;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730115";59,7573936410715;17,8982259394556;662804,239491022;6627951,5255185;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730116";59,7780383738942;17,8810871157844;661741,982437476;6630207,2023414;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730117";59,7797711848528;17,8713999806311;661190,020976513;6630376,45582242;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730121";59,7864306225936;17,7887547959707;656521,255398676;6630919,5451009;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730122";59,7647186493474;17,7661251525139;655352,521193472;6628449,77843502;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730123";59,7798559641315;17,8336511950296;659071,395500078;6630294,69030447;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730124";59,7783063785341;17,8328270781441;659032,525146492;6630120,24878435;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730125";59,7151621461781;17,8127433120788;658203,746039141;6623044,44643258;"Knivsta";"Uppsala l‰n";"T0576";"Knivsta";8332;"St√∂rre t√§tort"
"730126";59,7213778452168;17,8371149134682;659544,381658196;6623794,61407161;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"730127";59,7230976946243;17,8431749046502;659876,816714355;6624000,61989871;"Knivsta";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
