"hpl_id";"lat";"long"
700621;59,8616051008869;17,6266555959668
700622;59,8607205968732;17,6437973808797
700636;59,8657879441389;17,6817477336594
705000;59,5841378505724;17,5046569605384
705001;59,5815931843663;17,493146405921
705002;59,5744419859119;17,4990712212114
705003;59,5691375588512;17,5312757582423
705006;59,643096542836;17,4625733027394
705007;59,6499142156413;17,4580315489502
705008;59,6791561434622;17,5830340820501
705009;59,6910871512565;17,6146573540662
705010;59,7048595768245;17,5401382793881
705011;59,6663340142141;17,5584327693834
705012;59,6125417516876;17,4923589694962
705017;59,5679216820819;17,5267898415286
705018;59,55392075763;17,5257217811846
705019;59,680951900824;17,594261321654
705020;59,6499252274595;17,4203752783056
705021;59,567576122708;17,4828368200478
705023;59,571326257437;17,4837489205196
705024;59,5725432900184;17,4987103923261
705025;59,5369461492369;17,5020870243634
705026;59,5377340174529;17,5153680664713
705027;59,5412449880466;17,5187637868963
705028;59,5444170332884;17,5240350039685
705029;59,5434135278063;17,5135869780467
705031;59,7054420252079;17,6225565953128
705032;59,5478266576664;17,5042432109595
705033;59,552340328115;17,4967945133827
705034;59,553188473856;17,5525511216863
705036;59,5570364680371;17,5454093954105
705037;59,5570629011992;17,5016480694038
705038;59,5574293421971;17,5381239701451
705039;59,5607716892234;17,509193972442
705040;59,5608302164688;17,5423322249131
705041;59,5629310076693;17,5109130189495
705042;59,5643207748902;17,5076039701361
705043;59,5611861153524;17,5526999692572
705044;59,5658998713068;17,5344187995234
705045;59,5673257239805;17,505048401154
705047;59,5702931310531;17,5026143646418
705049;59,5729803788405;17,5079349426302
705050;59,572640732823;17,5215800151776
705052;59,5776107236632;17,5122574335713
705054;59,5827104246599;17,5081077779766
705055;59,5938532150338;17,4857741536237
705057;59,5945102713204;17,5106698025547
705058;59,5956123112104;17,4773969463191
705059;59,5971000723043;17,4712546317108
705061;59,601567022826;17,5072189399777
705062;59,6032504887685;17,4491695806339
705063;59,6044334399748;17,4131448617257
705064;59,6045601991704;17,4064552082793
705065;59,6062493039174;17,4676682933189
705066;59,6085188252929;17,4748843936972
705067;59,6066731498065;17,3951297648025
705068;59,6103620535094;17,5005589930023
705069;59,6083994215502;17,3934397190576
705070;59,610959180461;17,4792398080409
705071;59,614789276868;17,3936348315059
705072;59,6172357798655;17,4987432637099
705073;59,6254059928532;17,4938546958134
705074;59,6307967553415;17,4837545768412
705075;59,6305697249717;17,5069486515721
705076;59,6323366345012;17,4777682797594
705077;59,6324471120656;17,5137805013788
705078;59,6369965017015;17,4671486999884
705079;59,6400807482839;17,4525299864612
705080;59,6449894452182;17,4612655342044
705081;59,6445596225692;17,5328936393298
705082;59,6499795716173;17,539912626823
705083;59,6538696730251;17,3965987434458
705084;59,6524220842122;17,4100471133832
705085;59,6532465364668;17,4579115686292
705087;59,657874681975;17,5471154170882
705088;59,6592374839034;17,4512688577627
